v293r5_design_ship -- shipping candidates x every world x every test

======================================================================================================================================================
WORLD mode (b .0006, J 1e-4) | hold NEED x1.0
  cfg                              v | T1 dist |e| .5 1 2 s, rms  | T2 rise ov rms     | T3 pkpk | T5 rms e, pk rate, dwells, max|e| | T7 t50 t90 ov pk-rate past     | T8 mode-rms bursts max|e|hold ov rms-e damp
  SHIP DOB.8                      12 | 0.071 0.012 0.010 0.027    | 0.63 +0.20 0.347  |   0.68  | 0.036    6.7  1 0.077          | 0.50 0.55 +0.44  23.9 +1.39     |  9.23  5 0.155 +0.029 0.451 0.75
  SHIP DOB.8                      19 | 0.111 0.007 0.012 0.048    | 0.60 +0.27 0.351  |   0.44  | 0.035    4.5  0 0.096          | 0.55 0.60 +0.49  12.0 +0.69     |  5.55  1 0.215 +0.088 0.403 0.57
  SHIP DOB.8                      26 | 0.059 0.002 0.000 0.061    | 0.58 +0.26 0.347  |   4.03  | 0.035    3.5  0 0.103          | 0.56 0.60 +0.55   8.1 +0.50     |  4.20  0 0.338 +0.138 0.396 0.50

======================================================================================================================================================
WORLD mode, delays x1.5 | hold NEED x1.5
  cfg                              v | T1 dist |e| .5 1 2 s, rms  | T2 rise ov rms     | T3 pkpk | T5 rms e, pk rate, dwells, max|e| | T7 t50 t90 ov pk-rate past     | T8 mode-rms bursts max|e|hold ov rms-e damp
  R4-flown                         6 | 0.032 0.033 0.029 0.026    | 0.71 +0.15 0.378  |   1.83  | 0.070   10.9  1 0.094          | 0.50 0.60 +0.13  51.9 +1.47     |  6.66  2 0.220 -0.033 0.429 0.69
  R4-flown                         8 | 0.051 0.051 0.043 0.041    | 0.70 +0.19 0.381  |   1.42  | 0.077    6.3  1 0.098          | 0.52 0.61 +0.07  31.6 +0.46     |  4.92  2 0.248 -0.072 0.427 0.59
  R4-flown                        12 | 0.075 0.065 0.040 0.046    | 0.68 +0.18 0.368  |   0.51  | 0.066    3.6  0 0.087          | 0.52 0.60 +0.06  17.4 +0.18     |  3.26  2 0.178 -0.035 0.421 0.51
  R4-flown                        19 | 0.135 0.086 0.006 0.062    | 0.65 +0.18 0.357  |   0.34  | 0.054    3.5  0 0.108          | 0.57 0.66 +0.14   8.2 +0.19     |  2.82  1 0.059 +0.007 0.402 0.55
  R4-flown                        26 | 0.164 0.078 0.001 0.073    | 0.65 +0.11 0.351  |   0.16  | 0.058    3.6  0 0.116          | 0.59 0.71 +0.15   5.2 +0.14     |  2.21  0 0.080 +0.003 0.413 0.44
  SHIP Kp1.0 Kv1e-3 rc.03 DOB.6    6 | 0.027 0.021 0.001 0.014    | 0.71 +0.05 0.356  |   1.98  | 0.039   13.3  1 0.062          | 0.48 0.57 +0.13  53.9 +1.47     |  9.93  2 0.151 +0.040 0.501 0.59
  SHIP Kp1.0 Kv1e-3 rc.03 DOB.6    8 | 0.043 0.029 0.001 0.021    | 0.70 +0.10 0.354  |   0.52  | 0.039    8.5  1 0.070          | 0.50 0.58 +0.12  34.1 +0.80     |  7.19  2 0.097 +0.032 0.469 0.49
  SHIP Kp1.0 Kv1e-3 rc.03 DOB.6   12 | 0.064 0.034 0.008 0.029    | 0.70 +0.05 0.356  |   1.21  | 0.046    4.9  0 0.079          | 0.51 0.57 +0.09  18.9 +0.28     |  6.42  3 0.257 +0.036 0.522 0.57
  SHIP Kp1.0 Kv1e-3 rc.03 DOB.6   19 | 0.112 0.038 0.017 0.048    | 0.68 +0.05 0.354  |   0.17  | 0.043    3.5  0 0.100          | 0.56 0.63 +0.08   9.2 +0.12     |  4.27  0 0.151 +0.051 0.491 0.51
  SHIP Kp1.0 Kv1e-3 rc.03 DOB.6   26 | 0.128 0.029 0.019 0.056    | 0.67 +0.04 0.349  |   0.12  | 0.041    3.5  0 0.108          | 0.57 0.64 +0.13   5.9 +0.12     |  3.02  0 0.152 +0.047 0.476 0.53
  ALT-A rc.01                      6 | 0.026 0.022 0.002 0.013    | 0.72 +0.04 0.356  |   2.02  | 0.039   12.4  1 0.061          | 0.48 0.58 +0.09  50.8 +1.00     |  7.80  2 0.154 +0.039 0.501 0.57
  ALT-A rc.01                      8 | 0.041 0.031 0.002 0.019    | 0.70 +0.10 0.354  |   0.60  | 0.039    7.9  1 0.069          | 0.50 0.58 +0.07  32.3 +0.48     |  5.20  2 0.103 +0.032 0.469 0.54
  ALT-A rc.01                     12 | 0.063 0.031 0.006 0.028    | 0.70 +0.06 0.356  |   0.93  | 0.046    4.7  0 0.079          | 0.50 0.58 +0.06  18.2 +0.19     |  4.06  3 0.267 +0.039 0.522 0.59
  ALT-A rc.01                     19 | 0.118 0.033 0.013 0.047    | 0.68 +0.05 0.354  |   0.24  | 0.048    3.6  0 0.100          | 0.56 0.63 +0.09   9.0 +0.13     |  3.47  0 0.159 +0.055 0.491 0.52
  ALT-A rc.01                     26 | 0.123 0.031 0.019 0.056    | 0.67 +0.04 0.349  |   0.12  | 0.040    3.5  0 0.108          | 0.57 0.65 +0.11   5.8 +0.09     |  2.48  0 0.163 +0.049 0.475 0.53
  ALT-B Kp.85                      6 | 0.027 0.021 0.001 0.013    | 0.71 +0.05 0.357  |   1.94  | 0.038   13.3  1 0.062          | 0.48 0.57 +0.12  53.8 +1.45     |  9.82  2 0.150 +0.048 0.507 0.57
  ALT-B Kp.85                      8 | 0.043 0.029 0.002 0.022    | 0.70 +0.10 0.354  |   0.49  | 0.039    8.4  1 0.070          | 0.50 0.58 +0.11  34.0 +0.77     |  7.02  2 0.102 +0.039 0.476 0.48
  ALT-B Kp.85                     12 | 0.063 0.033 0.002 0.030    | 0.70 +0.06 0.357  |   1.39  | 0.047    4.8  0 0.080          | 0.51 0.58 +0.08  18.7 +0.24     |  5.91  3 0.273 +0.049 0.535 0.58
  ALT-B Kp.85                     19 | 0.117 0.039 0.015 0.049    | 0.68 +0.06 0.355  |   0.25  | 0.050    3.6  0 0.102          | 0.56 0.64 +0.07   8.8 +0.10     |  3.99  0 0.176 +0.056 0.506 0.50
  ALT-B Kp.85                     26 | 0.128 0.031 0.015 0.058    | 0.68 +0.05 0.351  |   0.14  | 0.042    3.4  0 0.110          | 0.58 0.67 +0.13   5.5 +0.12     |  2.54  0 0.174 +0.052 0.490 0.54
  ALT-C Kv6e-4                     6 | 0.029 0.019 0.001 0.013    | 0.71 +0.10 0.360  |   1.21  | 0.039   13.8  1 0.064          | 0.50 0.58 +0.18  55.1 +2.09     |  9.57  2 0.099 +0.040 0.495 0.58
  ALT-C Kv6e-4                     8 | 0.047 0.025 0.001 0.021    | 0.69 +0.15 0.358  |   0.29  | 0.039    9.0  1 0.072          | 0.51 0.59 +0.17  34.5 +1.13     |  5.69  2 0.082 +0.033 0.466 0.53
  ALT-C Kv6e-4                    12 | 0.066 0.028 0.006 0.028    | 0.69 +0.05 0.359  |   1.25  | 0.046    5.1  1 0.081          | 0.52 0.58 +0.12  18.9 +0.38     |  6.19  3 0.266 +0.038 0.525 0.62
  ALT-C Kv6e-4                    19 | 0.116 0.032 0.014 0.048    | 0.67 +0.05 0.355  |   0.21  | 0.043    3.5  0 0.101          | 0.57 0.64 +0.11   8.9 +0.15     |  4.32  0 0.136 +0.055 0.491 0.51
  ALT-C Kv6e-4                    26 | 0.127 0.023 0.014 0.056    | 0.66 +0.05 0.350  |   0.13  | 0.041    3.4  0 0.108          | 0.58 0.65 +0.19   5.8 +0.17     |  3.06  0 0.157 +0.045 0.477 0.50
  SHIP DOB.8                       6 | 0.025 0.012 0.003 0.012    | 0.71 +0.03 0.354  |   1.21  | 0.037   14.4  1 0.061          | 0.48 0.57 +0.14  55.4 +1.67     | 13.26  2 0.143 +0.042 0.498 0.55
  SHIP DOB.8                       8 | 0.041 0.015 0.001 0.019    | 0.70 +0.08 0.352  |   1.05  | 0.037    9.4  1 0.068          | 0.49 0.57 +0.16  35.4 +1.04     |  8.73  2 0.087 +0.035 0.464 0.46
  SHIP DOB.8                      12 | 0.058 0.018 0.007 0.024    | 0.72 +0.05 0.354  |   1.01  | 0.044    5.5  1 0.077          | 0.50 0.57 +0.13  19.8 +0.41     |  8.76  6 0.217 +0.048 0.517 0.58
  SHIP DOB.8                      19 | 0.103 0.012 0.012 0.042    | 0.68 +0.06 0.351  |   0.20  | 0.040    3.5  0 0.096          | 0.55 0.61 +0.14   9.9 +0.20     |  5.59  0 0.134 +0.054 0.480 0.48
  SHIP DOB.8                      26 | 0.071 0.016 0.010 0.050    | 0.68 +0.04 0.348  |   0.28  | 0.039    3.3  0 0.103          | 0.56 0.62 +0.22   6.5 +0.20     |  3.40  0 0.115 +0.046 0.461 0.54

======================================================================================================================================================
WORLD mode, J x1.5 | hold NEED x1.0
  cfg                              v | T1 dist |e| .5 1 2 s, rms  | T2 rise ov rms     | T3 pkpk | T5 rms e, pk rate, dwells, max|e| | T7 t50 t90 ov pk-rate past     | T8 mode-rms bursts max|e|hold ov rms-e damp
  R4-flown                         6 | 0.037 0.039 0.036 0.032    | 0.68 +0.50 0.385  |   1.07  | 0.033   12.7  1 0.065          | 0.50 0.58 +0.43  54.9 +5.04     |  4.33  4 0.289 +0.116 0.345 0.81
  R4-flown                         8 | 0.059 0.060 0.055 0.050    | 0.66 +0.60 0.395  |   2.15  | 0.039    7.5  1 0.076          | 0.51 0.59 +0.36  32.5 +2.42     |  3.09  2 0.234 +0.094 0.322 0.69
  R4-flown                        12 | 0.092 0.086 0.057 0.060    | 0.62 +0.75 0.404  |   0.61  | 0.039    4.3  0 0.086          | 0.51 0.58 +0.38  18.4 +1.20     |  2.20  3 0.275 +0.110 0.321 0.71
  R4-flown                        19 | 0.173 0.086 0.021 0.076    | 0.60 +0.76 0.408  |   0.57  | 0.044    3.3  0 0.106          | 0.56 0.63 +0.37   8.5 +0.53     |  1.94  0 0.399 +0.164 0.330 0.76
  R4-flown                        26 | 0.210 0.083 0.004 0.086    | 0.58 +0.66 0.380  |   0.22  | 0.039    2.4  0 0.114          | 0.57 0.64 +0.37   5.6 +0.33     |  2.03  0 0.055 +0.022 0.299 0.65
  SHIP Kp1.0 Kv1e-3 rc.03 DOB.6    6 | 0.027 0.025 0.001 0.013    | 0.68 +0.28 0.357  |   0.94  | 0.031   13.8  1 0.060          | 0.48 0.56 +0.35  55.7 +4.11     |  5.38  2 0.070 +0.023 0.439 0.74
  SHIP Kp1.0 Kv1e-3 rc.03 DOB.6    8 | 0.045 0.037 0.001 0.021    | 0.66 +0.38 0.361  |   0.36  | 0.031    9.0  1 0.068          | 0.49 0.57 +0.35  34.3 +2.34     |  3.77  2 0.037 +0.006 0.399 0.60
  SHIP Kp1.0 Kv1e-3 rc.03 DOB.6   12 | 0.071 0.032 0.002 0.030    | 0.63 +0.33 0.355  |   0.30  | 0.037    5.3  1 0.077          | 0.49 0.56 +0.33  19.2 +1.04     |  2.42  3 0.168 +0.017 0.437 0.87
  SHIP Kp1.0 Kv1e-3 rc.03 DOB.6   19 | 0.138 0.028 0.020 0.054    | 0.61 +0.39 0.362  |   0.41  | 0.038    3.5  0 0.098          | 0.55 0.61 +0.31   9.1 +0.44     |  2.84  0 0.163 +0.031 0.399 0.87
  SHIP Kp1.0 Kv1e-3 rc.03 DOB.6   26 | 0.149 0.023 0.017 0.063    | 0.58 +0.36 0.353  |   0.17  | 0.036    2.7  0 0.106          | 0.56 0.62 +0.34   6.2 +0.31     |  3.13  0 0.187 +0.075 0.378 0.79
  ALT-A rc.01                      6 | 0.026 0.023 0.000 0.013    | 0.68 +0.26 0.356  |   0.96  | 0.031   13.2  1 0.060          | 0.48 0.57 +0.32  53.5 +3.75     |  4.81  2 0.076 +0.024 0.439 0.75
  ALT-A rc.01                      8 | 0.043 0.038 0.001 0.022    | 0.66 +0.36 0.360  |   0.31  | 0.031    8.6  1 0.068          | 0.49 0.57 +0.32  32.8 +2.11     |  3.34  2 0.030 +0.004 0.399 0.62
  ALT-A rc.01                     12 | 0.070 0.031 0.001 0.030    | 0.63 +0.32 0.355  |   0.27  | 0.037    5.0  0 0.077          | 0.49 0.56 +0.29  18.3 +0.90     |  2.08  3 0.159 +0.014 0.437 0.85
  ALT-A rc.01                     19 | 0.135 0.034 0.019 0.054    | 0.61 +0.38 0.361  |   0.49  | 0.039    3.4  0 0.098          | 0.55 0.61 +0.28   8.8 +0.40     |  2.32  0 0.172 +0.039 0.399 0.79
  ALT-A rc.01                     26 | 0.161 0.019 0.018 0.063    | 0.59 +0.36 0.353  |   0.21  | 0.037    2.7  0 0.106          | 0.56 0.62 +0.32   6.0 +0.29     |  2.94  0 0.190 +0.076 0.378 0.79
  ALT-B Kp.85                      6 | 0.028 0.025 0.000 0.014    | 0.68 +0.28 0.357  |   1.02  | 0.031   13.8  1 0.061          | 0.48 0.57 +0.35  55.6 +4.09     |  5.36  2 0.071 +0.029 0.443 0.75
  ALT-B Kp.85                      8 | 0.045 0.038 0.000 0.022    | 0.66 +0.37 0.361  |   0.97  | 0.031    9.0  1 0.069          | 0.49 0.57 +0.35  34.1 +2.31     |  3.76  2 0.029 +0.009 0.403 0.61
  ALT-B Kp.85                     12 | 0.072 0.032 0.001 0.031    | 0.63 +0.33 0.355  |   0.39  | 0.037    5.2  1 0.078          | 0.50 0.56 +0.32  19.0 +1.00     |  2.41  3 0.175 +0.022 0.446 0.85
  ALT-B Kp.85                     19 | 0.148 0.029 0.016 0.056    | 0.61 +0.38 0.360  |   0.68  | 0.040    3.5  0 0.100          | 0.55 0.62 +0.28   8.8 +0.39     |  2.54  0 0.176 +0.038 0.412 0.83
  ALT-B Kp.85                     26 | 0.171 0.019 0.016 0.066    | 0.59 +0.36 0.353  |   0.34  | 0.036    2.7  0 0.108          | 0.57 0.63 +0.31   5.8 +0.28     |  3.01  0 0.171 +0.068 0.381 0.77
  ALT-C Kv6e-4                     6 | 0.032 0.024 0.001 0.015    | 0.68 +0.36 0.368  |   0.48  | 0.031   15.5  1 0.063          | 0.49 0.57 +0.44  57.4 +5.16     |  4.77  3 0.093 +0.028 0.435 0.73
  ALT-C Kv6e-4                     8 | 0.051 0.032 0.003 0.024    | 0.66 +0.47 0.376  |   0.61  | 0.031   10.3  1 0.071          | 0.50 0.58 +0.44  35.2 +2.98     |  3.32  3 0.079 +0.032 0.402 0.63
  ALT-C Kv6e-4                    12 | 0.079 0.022 0.005 0.032    | 0.62 +0.41 0.378  |   0.44  | 0.037    5.8  1 0.079          | 0.50 0.57 +0.42  19.6 +1.31     |  2.69  4 0.173 +0.021 0.441 0.80
  ALT-C Kv6e-4                    19 | 0.143 0.022 0.013 0.054    | 0.61 +0.44 0.386  |   0.28  | 0.039    3.8  0 0.099          | 0.55 0.62 +0.36   9.1 +0.52     |  2.99  2 0.148 +0.036 0.403 0.79
  ALT-C Kv6e-4                    26 | 0.150 0.008 0.011 0.063    | 0.58 +0.40 0.367  |   0.26  | 0.036    2.8  0 0.106          | 0.56 0.62 +0.39   6.2 +0.35     |  2.86  0 0.138 +0.055 0.371 0.81
  SHIP DOB.8                       6 | 0.026 0.017 0.001 0.012    | 0.68 +0.23 0.353  |   0.35  | 0.031   14.7  1 0.060          | 0.48 0.56 +0.35  56.7 +4.09     |  6.24  2 0.066 +0.026 0.450 0.77
  SHIP DOB.8                       8 | 0.043 0.021 0.002 0.019    | 0.66 +0.33 0.356  |   0.61  | 0.030    9.7  1 0.067          | 0.49 0.56 +0.37  35.3 +2.47     |  4.16  2 0.024 +0.010 0.407 0.59
  SHIP DOB.8                      12 | 0.066 0.019 0.009 0.027    | 0.63 +0.24 0.349  |   0.48  | 0.036    5.8  1 0.075          | 0.49 0.55 +0.35  19.9 +1.10     |  4.18  4 0.172 +0.029 0.450 0.87
  SHIP DOB.8                      19 | 0.121 0.004 0.014 0.046    | 0.61 +0.30 0.354  |   0.25  | 0.037    3.9  0 0.094          | 0.54 0.60 +0.38   9.9 +0.53     |  3.69  0 0.153 +0.061 0.409 0.79
  SHIP DOB.8                      26 | 0.105 0.001 0.011 0.055    | 0.58 +0.29 0.349  |   0.22  | 0.035    3.0  0 0.100          | 0.55 0.60 +0.41   6.8 +0.37     |  3.46  0 0.286 +0.114 0.379 0.63

======================================================================================================================================================
WORLD mode, J x1.5 | hold NEED x1.5
  cfg                              v | T1 dist |e| .5 1 2 s, rms  | T2 rise ov rms     | T3 pkpk | T5 rms e, pk rate, dwells, max|e| | T7 t50 t90 ov pk-rate past     | T8 mode-rms bursts max|e|hold ov rms-e damp
  R4-flown                         6 | 0.031 0.032 0.029 0.027    | 0.71 +0.20 0.380  |   1.59  | 0.070   10.4  1 0.093          | 0.50 0.60 +0.16  47.8 +1.83     |  4.40  2 0.230 -0.034 0.423 0.71
  R4-flown                         8 | 0.048 0.049 0.045 0.041    | 0.69 +0.24 0.383  |   1.48  | 0.076    6.1  1 0.098          | 0.52 0.62 +0.09  28.4 +0.60     |  3.13  2 0.254 -0.072 0.421 0.62
  R4-flown                        12 | 0.073 0.067 0.045 0.047    | 0.66 +0.24 0.370  |   0.58  | 0.065    3.4  0 0.086          | 0.52 0.61 +0.05  15.5 +0.17     |  2.25  2 0.191 -0.034 0.418 0.62
  R4-flown                        19 | 0.133 0.097 0.030 0.065    | 0.64 +0.24 0.356  |   0.39  | 0.053    2.5  0 0.106          | 0.57 0.67 +0.09   7.1 +0.13     |  1.92  0 0.060 -0.005 0.397 0.56
  R4-flown                        26 | 0.160 0.097 0.033 0.077    | 0.62 +0.16 0.350  |   0.23  | 0.057    2.4  0 0.114          | 0.58 0.72 +0.13   4.6 +0.12     |  2.38  0 0.088 -0.003 0.408 0.46
  SHIP Kp1.0 Kv1e-3 rc.03 DOB.6    6 | 0.024 0.021 0.003 0.012    | 0.71 +0.08 0.357  |   1.84  | 0.039   11.9  1 0.061          | 0.49 0.58 +0.14  49.2 +1.64     |  6.09  2 0.154 +0.038 0.498 0.63
  SHIP Kp1.0 Kv1e-3 rc.03 DOB.6    8 | 0.040 0.033 0.003 0.019    | 0.69 +0.14 0.355  |   0.85  | 0.038    7.6  1 0.069          | 0.50 0.59 +0.12  30.2 +0.82     |  3.68  2 0.102 +0.031 0.466 0.53
  SHIP Kp1.0 Kv1e-3 rc.03 DOB.6   12 | 0.060 0.034 0.006 0.027    | 0.68 +0.06 0.355  |   0.73  | 0.046    4.3  0 0.078          | 0.50 0.58 +0.06  16.4 +0.19     |  2.87  3 0.279 +0.042 0.520 0.65
  SHIP Kp1.0 Kv1e-3 rc.03 DOB.6   19 | 0.115 0.041 0.011 0.047    | 0.66 +0.06 0.352  |   0.48  | 0.048    2.8  0 0.098          | 0.55 0.64 +0.07   7.8 +0.10     |  3.30  0 0.143 +0.044 0.489 0.56
  SHIP Kp1.0 Kv1e-3 rc.03 DOB.6   26 | 0.134 0.038 0.017 0.055    | 0.64 +0.05 0.347  |   0.08  | 0.042    2.3  0 0.106          | 0.56 0.65 +0.13   5.1 +0.12     |  3.53  0 0.154 +0.042 0.480 0.54
  ALT-A rc.01                      6 | 0.023 0.021 0.003 0.012    | 0.71 +0.07 0.357  |   1.96  | 0.039   11.3  1 0.060          | 0.48 0.59 +0.12  47.4 +1.35     |  5.27  2 0.160 +0.038 0.498 0.63
  ALT-A rc.01                      8 | 0.038 0.032 0.004 0.019    | 0.70 +0.13 0.354  |   0.83  | 0.038    7.3  1 0.068          | 0.50 0.60 +0.10  28.9 +0.65     |  3.30  2 0.106 +0.031 0.466 0.53
  ALT-A rc.01                     12 | 0.058 0.038 0.006 0.027    | 0.68 +0.06 0.355  |   0.74  | 0.046    4.1  0 0.077          | 0.50 0.59 +0.06  15.7 +0.20     |  2.20  3 0.280 +0.043 0.520 0.63
  ALT-A rc.01                     19 | 0.112 0.043 0.013 0.048    | 0.66 +0.05 0.352  |   0.53  | 0.048    2.8  0 0.098          | 0.55 0.64 +0.05   7.6 +0.08     |  2.93  0 0.162 +0.046 0.490 0.58
  ALT-A rc.01                     26 | 0.138 0.038 0.015 0.055    | 0.64 +0.05 0.347  |   0.20  | 0.043    2.3  0 0.106          | 0.56 0.66 +0.10   5.0 +0.09     |  3.29  0 0.143 +0.046 0.476 0.56
  ALT-B Kp.85                      6 | 0.024 0.021 0.002 0.012    | 0.71 +0.08 0.357  |   1.69  | 0.038   11.9  1 0.061          | 0.49 0.58 +0.14  49.1 +1.62     |  6.04  2 0.153 +0.046 0.503 0.63
  ALT-B Kp.85                      8 | 0.039 0.033 0.003 0.019    | 0.70 +0.14 0.355  |   0.92  | 0.038    7.6  1 0.069          | 0.50 0.59 +0.12  30.0 +0.78     |  3.69  2 0.107 +0.037 0.473 0.52
  ALT-B Kp.85                     12 | 0.060 0.036 0.006 0.028    | 0.68 +0.06 0.356  |   1.06  | 0.046    4.3  0 0.078          | 0.50 0.59 +0.08  16.2 +0.26     |  2.88  3 0.296 +0.049 0.533 0.64
  ALT-B Kp.85                     19 | 0.115 0.046 0.013 0.049    | 0.66 +0.07 0.353  |   0.62  | 0.049    2.8  0 0.100          | 0.56 0.65 +0.05   7.5 +0.07     |  3.17  0 0.172 +0.049 0.504 0.57
  ALT-B Kp.85                     26 | 0.144 0.044 0.018 0.058    | 0.65 +0.07 0.349  |   0.14  | 0.043    2.3  0 0.108          | 0.57 0.69 +0.12   4.8 +0.11     |  3.29  0 0.180 +0.048 0.495 0.55
  ALT-C Kv6e-4                     6 | 0.027 0.022 0.002 0.013    | 0.71 +0.13 0.361  |   1.92  | 0.039   13.0  1 0.063          | 0.50 0.59 +0.19  50.2 +2.25     |  5.68  2 0.108 +0.043 0.492 0.63
  ALT-C Kv6e-4                     8 | 0.044 0.030 0.002 0.020    | 0.69 +0.19 0.360  |   1.01  | 0.039    8.5  1 0.071          | 0.51 0.60 +0.18  30.7 +1.18     |  3.46  2 0.083 +0.033 0.464 0.51
  ALT-C Kv6e-4                    12 | 0.064 0.032 0.005 0.028    | 0.67 +0.07 0.358  |   0.90  | 0.046    4.7  0 0.079          | 0.51 0.59 +0.11  16.6 +0.34     |  3.47  3 0.310 +0.044 0.525 0.63
  ALT-C Kv6e-4                    19 | 0.117 0.040 0.011 0.048    | 0.65 +0.07 0.353  |   0.35  | 0.046    3.0  0 0.099          | 0.56 0.64 +0.09   7.7 +0.12     |  3.34  0 0.108 +0.043 0.491 0.54
  ALT-C Kv6e-4                    26 | 0.131 0.036 0.015 0.055    | 0.64 +0.05 0.348  |   0.16  | 0.042    2.3  0 0.106          | 0.57 0.65 +0.13   5.1 +0.11     |  3.72  0 0.122 +0.044 0.476 0.54
  SHIP DOB.8                       6 | 0.023 0.016 0.000 0.011    | 0.71 +0.06 0.355  |   1.68  | 0.037   12.8  1 0.060          | 0.48 0.58 +0.15  50.2 +1.74     |  7.32  2 0.132 +0.040 0.495 0.54
  SHIP DOB.8                       8 | 0.037 0.024 0.000 0.017    | 0.69 +0.12 0.352  |   0.26  | 0.036    8.4  1 0.067          | 0.49 0.58 +0.15  31.1 +0.99     |  4.07  2 0.079 +0.032 0.462 0.55
  SHIP DOB.8                      12 | 0.056 0.026 0.002 0.023    | 0.69 +0.05 0.352  |   0.72  | 0.043    4.8  0 0.075          | 0.50 0.57 +0.09  17.0 +0.27     |  4.49  3 0.241 +0.044 0.516 0.63
  SHIP DOB.8                      19 | 0.107 0.020 0.013 0.041    | 0.66 +0.05 0.349  |   0.23  | 0.042    3.2  0 0.094          | 0.54 0.62 +0.10   8.4 +0.14     |  4.46  0 0.117 +0.047 0.477 0.51
  SHIP DOB.8                      26 | 0.100 0.025 0.016 0.048    | 0.65 +0.04 0.344  |   0.12  | 0.039    2.4  0 0.100          | 0.55 0.62 +0.13   5.6 +0.11     |  4.11  0 0.162 +0.052 0.463 0.56
