iso_time,mono_s,elapsed_s,ok,max,avg,coltq,angle,raw_hex
2026-07-10T16:35:56.794,48264.2194,11.6570,1,0,0,2623,615,000000003f0a67020000
2026-07-10T16:35:56.834,48264.2594,11.6970,1,0,0,2848,61861,00000000200ba5f10000
2026-07-10T16:35:56.875,48264.3008,11.7384,1,0,0,2521,59189,00000000d90935e70000
2026-07-10T16:35:56.915,48264.3399,11.7775,1,0,0,1382,59519,0000000066057fe80000
2026-07-10T16:35:56.954,48264.3791,11.8167,1,0,0,1512,60956,00000000e8051cee0000
2026-07-10T16:35:56.994,48264.4197,11.8573,1,0,0,1325,61799,000000002d0567f10000
2026-07-10T16:35:57.034,48264.4593,11.8970,1,0,0,1251,61988,00000000e30424f20000
2026-07-10T16:35:57.074,48264.4995,11.9371,1,0,0,1269,61993,00000000f50429f20000
2026-07-10T16:35:57.114,48264.5391,11.9768,1,0,0,1344,61999,0000000040052ff20000
2026-07-10T16:35:57.154,48264.5794,12.0171,1,0,0,1316,62054,00000000240566f20000
2026-07-10T16:35:57.194,48264.6191,12.0568,1,0,0,1279,62172,00000000ff04dcf20000
2026-07-10T16:35:57.234,48264.6593,12.0970,1,0,0,1204,62329,00000000b40479f30000
2026-07-10T16:35:57.275,48264.7001,12.1377,1,0,0,1148,62419,000000007c04d3f30000
2026-07-10T16:35:57.314,48264.7394,12.1770,1,0,0,1251,62443,00000000e304ebf30000
2026-07-10T16:35:57.355,48264.7800,12.2176,1,0,0,1382,62442,000000006605eaf30000
2026-07-10T16:35:57.394,48264.8195,12.2572,1,0,0,1036,62459,000000000c04fbf30000
2026-07-10T16:35:57.434,48264.8597,12.2974,1,0,0,326,62611,00000000460193f40000
2026-07-10T16:35:57.484,48264.9095,12.3472,1,0,0,3810,606,00000000e20e5e020000
2026-07-10T16:35:57.525,48264.9504,12.3880,1,0,0,2204,5138,000000009c0812140000
2026-07-10T16:35:57.564,48264.9896,12.4272,1,0,0,1233,5408,00000000d10420150000
2026-07-10T16:35:57.604,48265.0297,12.4674,1,0,0,1775,3659,00000000ef064b0e0000
2026-07-10T16:35:57.644,48265.0693,12.5069,1,0,0,1681,2768,000000009106d00a0000
2026-07-10T16:35:57.684,48265.1097,12.5473,1,0,0,1989,2741,00000000c507b50a0000
2026-07-10T16:35:57.724,48265.1495,12.5871,1,0,0,1933,2779,000000008d07db0a0000
2026-07-10T16:35:57.765,48265.1900,12.6276,1,0,0,1999,2778,00000000cf07da0a0000
2026-07-10T16:35:57.804,48265.2291,12.6668,1,0,0,2251,2814,00000000cb08fe0a0000
2026-07-10T16:35:57.845,48265.2700,12.7076,1,0,0,2186,2945,000000008a08810b0000
2026-07-10T16:35:57.884,48265.3094,12.7471,1,0,0,2083,2990,000000002308ae0b0000
2026-07-10T16:35:57.925,48265.3502,12.7879,1,0,0,1784,2988,00000000f806ac0b0000
2026-07-10T16:35:57.964,48265.3892,12.8268,1,0,0,1868,2977,000000004c07a10b0000
2026-07-10T16:35:58.004,48265.4295,12.8671,1,0,0,1933,2977,000000008d07a10b0000
2026-07-10T16:35:58.044,48265.4694,12.9071,1,0,0,1747,2954,00000000d3068a0b0000
2026-07-10T16:35:58.085,48265.5099,12.9475,1,0,0,1747,2902,00000000d306560b0000
2026-07-10T16:35:58.124,48265.5492,12.9869,1,0,0,1756,2842,00000000dc061a0b0000
2026-07-10T16:35:58.165,48265.5899,13.0275,1,0,0,1149,2673,000000007d04710a0000
2026-07-10T16:35:58.204,48265.6294,13.0670,1,0,0,1970,1036,00000000b2070c040000
2026-07-10T16:35:58.244,48265.6694,13.1071,1,0,0,1792,63391,0000000000079ff70000
2026-07-10T16:35:58.284,48265.7093,13.1470,1,0,0,1839,62514,000000002f0732f40000
2026-07-10T16:35:58.325,48265.7501,13.1877,1,0,0,1353,63221,000000004905f5f60000
2026-07-10T16:35:58.365,48265.7902,13.2278,1,0,0,905,64091,0000000089035bfa0000
2026-07-10T16:35:58.405,48265.8302,13.2678,1,0,0,392,64557,0000000088012dfc0000
2026-07-10T16:35:58.444,48265.8694,13.3070,1,0,0,186,64674,00000000ba00a2fc0000
2026-07-10T16:35:58.494,48265.9196,13.3572,1,0,0,606,64652,000000005e028cfc0000
2026-07-10T16:35:58.534,48265.9596,13.3972,1,0,0,812,64630,000000002c0376fc0000
2026-07-10T16:35:58.574,48265.9993,13.4369,1,0,0,840,64620,0000000048036cfc0000
2026-07-10T16:35:58.614,48266.0395,13.4771,1,0,0,952,64612,00000000b80364fc0000
2026-07-10T16:35:58.655,48266.0799,13.5175,1,0,0,1073,64534,00000000310416fc0000
2026-07-10T16:35:58.694,48266.1195,13.5571,1,0,0,1251,64399,00000000e3048ffb0000
2026-07-10T16:35:58.735,48266.1598,13.5975,1,0,0,1363,64258,00000000530502fb0000
2026-07-10T16:35:58.775,48266.2002,13.6378,1,0,0,1400,64194,000000007805c2fa0000
2026-07-10T16:35:58.814,48266.2398,13.6774,1,0,0,1269,64193,00000000f504c1fa0000
2026-07-10T16:35:58.855,48266.2801,13.7177,1,0,0,1213,64194,00000000bd04c2fa0000
2026-07-10T16:35:58.894,48266.3197,13.7573,1,0,0,1372,64195,000000005c05c3fa0000
2026-07-10T16:35:58.935,48266.3600,13.7976,1,0,0,1484,64191,00000000cc05bffa0000
2026-07-10T16:35:58.975,48266.4007,13.8383,1,0,0,1344,64146,00000000400592fa0000
2026-07-10T16:35:59.015,48266.4398,13.8774,1,0,0,1121,64462,000000006104cefb0000
2026-07-10T16:35:59.054,48266.4794,13.9171,1,0,0,2307,1639,00000000030967060000
2026-07-10T16:35:59.095,48266.5200,13.9576,1,0,0,2298,3492,00000000fa08a40d0000
2026-07-10T16:35:59.134,48266.5598,13.9974,1,0,0,1504,3130,00000000e0053a0c0000
2026-07-10T16:35:59.174,48266.5995,14.0371,1,0,0,1289,2004,000000000905d4070000
2026-07-10T16:35:59.214,48266.6396,14.0772,1,0,0,1037,1309,000000000d041d050000
2026-07-10T16:35:59.254,48266.6798,14.1174,1,0,0,1037,1125,000000000d0465040000
2026-07-10T16:35:59.294,48266.7193,14.1570,1,0,0,1448,1158,00000000a80586040000
2026-07-10T16:35:59.334,48266.7596,14.1972,1,0,0,1607,1190,000000004706a6040000
2026-07-10T16:35:59.374,48266.7994,14.2371,1,0,0,1467,1193,00000000bb05a9040000
2026-07-10T16:35:59.415,48266.8400,14.2776,1,0,0,1102,1155,000000004e0483040000
2026-07-10T16:35:59.455,48266.8801,14.3177,1,0,0,962,1079,00000000c20337040000
2026-07-10T16:35:59.507,48266.9323,14.3700,1,0,0,934,988,00000000a603dc030000
2026-07-10T16:35:59.546,48266.9716,14.4092,1,0,0,981,969,00000000d503c9030000
2026-07-10T16:35:59.587,48267.0126,14.4502,1,0,0,1074,969,000000003204c9030000
2026-07-10T16:35:59.627,48267.0525,14.4901,1,0,0,1130,969,000000006a04c9030000
2026-07-10T16:35:59.665,48267.0901,14.5278,1,0,0,1102,969,000000004e04c9030000
2026-07-10T16:35:59.704,48267.1297,14.5674,1,0,0,990,969,00000000de03c9030000
2026-07-10T16:35:59.744,48267.1694,14.6070,1,0,0,1046,969,000000001604c9030000
2026-07-10T16:35:59.784,48267.2094,14.6470,1,0,0,1084,969,000000003c04c9030000
2026-07-10T16:35:59.824,48267.2497,14.6873,1,0,0,1102,969,000000004e04c9030000
2026-07-10T16:35:59.864,48267.2895,14.7272,1,0,0,1158,969,000000008604c9030000
2026-07-10T16:35:59.904,48267.3295,14.7671,1,0,0,345,873,00000000590169030000
2026-07-10T16:35:59.944,48267.3694,14.8071,1,0,0,2960,63809,00000000900b41f90000
2026-07-10T16:35:59.985,48267.4098,14.8475,1,0,0,2455,60657,000000009709f1ec0000
2026-07-10T16:36:00.025,48267.4500,14.8876,1,0,0,1391,60252,000000006f055ceb0000
2026-07-10T16:36:00.064,48267.4892,14.9269,1,0,0,1447,61609,00000000a705a9f00000
2026-07-10T16:36:00.104,48267.5297,14.9673,1,0,0,1643,62383,000000006b06aff30000
